Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Overall SVI,county
2018,37059,Davie County,North Carolina,7.2,0.4411,37059
2018,37061,Duplin County,North Carolina,9.2,0.979,37061
2018,37063,Durham County,North Carolina,7.4,0.6197,37063
2018,37065,Edgecombe County,North Carolina,9.6,0.9726,37065
2018,37067,Forsyth County,North Carolina,10.1,0.6834,37067
2018,37069,Franklin County,North Carolina,9.7,0.6376,37069
2018,37071,Gaston County,North Carolina,8.7,0.672,37071
2018,37073,Gates County,North Carolina,9.3,0.3567,37073
2018,37075,Graham County,North Carolina,7.1,0.6338,37075
2018,37077,Granville County,North Carolina,9.1,0.6561,37077
2018,37079,Greene County,North Carolina,8.3,0.9924,37079
2018,37081,Guilford County,North Carolina,10.3,0.6369,37081
2018,37083,Halifax County,North Carolina,11.6,0.9646,37083
2018,37085,Harnett County,North Carolina,12.1,0.7869,37085
2018,37087,Haywood County,North Carolina,8,0.2809,37087
2018,37089,Henderson County,North Carolina,8.3,0.321,37089
2018,37091,Hertford County,North Carolina,13.1,0.9873,37091
2018,37093,Hoke County,North Carolina,9.2,0.8924,37093
2018,37095,Hyde County,North Carolina,8.8,0.8627,37095
2018,37097,Iredell County,North Carolina,9.6,0.3745,37097
2018,37099,Jackson County,North Carolina,8.4,0.6236,37099
2018,37101,Johnston County,North Carolina,10,0.5395,37101
2018,37103,Jones County,North Carolina,8.1,0.8761,37103
2018,37105,Lee County,North Carolina,8.4,0.8481,37105
2018,37107,Lenoir County,North Carolina,9.2,0.9933,37107
2018,37109,Lincoln County,North Carolina,7,0.3564,37109
2018,37113,Macon County,North Carolina,9.5,0.3548,37113
2018,37115,Madison County,North Carolina,6.8,0.4586,37115
2018,37117,Martin County,North Carolina,10,0.7541,37117
2018,37111,Mcdowell County,North Carolina,8.3,0.7895,37111
2018,37119,Mecklenburg County,North Carolina,8.1,0.4408,37119
2018,37121,Mitchell County,North Carolina,8.2,0.4223,37121
2018,37123,Montgomery County,North Carolina,9.2,0.8713,37123
2018,37125,Moore County,North Carolina,6.5,0.3621,37125
2018,37127,Nash County,North Carolina,12,0.8287,37127
2018,37129,New Hanover County,North Carolina,6.6,0.3771,37129
2018,37131,Northampton County,North Carolina,10,0.9022,37131
2018,37133,Onslow County,North Carolina,10,0.7465,37133
2018,37135,Orange County,North Carolina,6.9,0.2959,37135
2018,37137,Pamlico County,North Carolina,7.6,0.7162,37137
2018,37139,Pasquotank County,North Carolina,8.7,0.7748,37139
2018,37141,Pender County,North Carolina,8.8,0.5478,37141
2018,37143,Perquimans County,North Carolina,7.6,0.5048,37143
2018,37145,Person County,North Carolina,7.2,0.7732,37145
2018,37147,Pitt County,North Carolina,9.1,0.8242,37147
2018,37149,Polk County,North Carolina,8.8,0.3825,37149
2018,37151,Randolph County,North Carolina,8.9,0.6965,37151
2018,37153,Richmond County,North Carolina,11.5,0.9796,37153
2018,37155,Robeson County,North Carolina,13.1,0.9911,37155
2018,37157,Rockingham County,North Carolina,9.5,0.7857,37157
2018,37159,Rowan County,North Carolina,8.1,0.8143,37159
2018,37161,Rutherford County,North Carolina,11.2,0.7551,37161
2018,37163,Sampson County,North Carolina,11.4,0.9723,37163
2018,37165,Scotland County,North Carolina,11.8,0.9936,37165
2018,37167,Stanly County,North Carolina,7.4,0.6325,37167
2018,37169,Stokes County,North Carolina,10.4,0.3067,37169
2018,37171,Surry County,North Carolina,9.5,0.7258,37171
2018,37173,Swain County,North Carolina,7.7,0.7774,37173
2018,37175,Transylvania County,North Carolina,7.9,0.3975,37175
2018,37177,Tyrrell County,North Carolina,8.1,0.8764,37177
2018,37179,Union County,North Carolina,8.1,0.1873,37179
2018,37181,Vance County,North Carolina,9.6,0.9787,37181
2018,37183,Wake County,North Carolina,8.7,0.2774,37183
2018,37185,Warren County,North Carolina,8.3,0.8943,37185
2018,37187,Washington County,North Carolina,10,0.8787,37187
2018,37189,Watauga County,North Carolina,7,0.4121,37189
2018,37191,Wayne County,North Carolina,13.2,0.9503,37191
2018,37193,Wilkes County,North Carolina,8.9,0.6924,37193
2018,37195,Wilson County,North Carolina,9.6,0.936,37195
2018,37197,Yadkin County,North Carolina,9,0.6404,37197
2018,37199,Yancey County,North Carolina,7.4,0.5736,37199
2018,38001,Adams County,North Dakota,8.5,0.0299,38001
2018,38003,Barnes County,North Dakota,7.4,0.1245,38003
2018,38005,Benson County,North Dakota,8.4,0.8433,38005
2018,38007,Billings County,North Dakota,6.4,0.0312,38007
2018,38009,Bottineau County,North Dakota,7.7,0.0691,38009
2018,38011,Bowman County,North Dakota,7.1,0.1755,38011
2018,38013,Burke County,North Dakota,7.1,0.007,38013
2018,38015,Burleigh County,North Dakota,7.7,0.1739,38015
2018,38017,Cass County,North Dakota,8.1,0.1427,38017
2018,38019,Cavalier County,North Dakota,6.9,0.0172,38019
2018,38021,Dickey County,North Dakota,8.4,0.1159,38021
2018,38023,Divide County,North Dakota,6.4,0.0334,38023
2018,38025,Dunn County,North Dakota,8.9,0.2226,38025
2018,38027,Eddy County,North Dakota,6.7,0.2904,38027
2018,38029,Emmons County,North Dakota,8.4,0.0955,38029
2018,38031,Foster County,North Dakota,8.3,0.0175,38031
2018,38033,Golden Valley County,North Dakota,7,0.093,38033
2018,38035,Grand Forks County,North Dakota,9.7,0.3029,38035
2018,38037,Grant County,North Dakota,8.3,0.071,38037
2018,38039,Griggs County,North Dakota,7.2,0.0732,38039
2018,38041,Hettinger County,North Dakota,7.6,0.0561,38041
2018,38043,Kidder County,North Dakota,6,0.029,38043
2018,38045,Lamoure County,North Dakota,6.4,0.0443,38045
2018,38047,Logan County,North Dakota,7.6,0.0382,38047
2018,38049,Mchenry County,North Dakota,7,0.0296,38049
2018,38051,Mcintosh County,North Dakota,7.4,0.1061,38051
2018,38053,Mckenzie County,North Dakota,7.4,0.392,38053
2018,38055,Mclean County,North Dakota,7,0.0834,38055
2018,38057,Mercer County,North Dakota,7.8,0.1016,38057
2018,38059,Morton County,North Dakota,8.6,0.1035,38059
2018,38061,Mountrail County,North Dakota,9.5,0.3758,38061
2018,38063,Nelson County,North Dakota,7.8,0.035,38063
2018,38065,Oliver County,North Dakota,7,0.2108,38065
2018,38067,Pembina County,North Dakota,10.6,0.0417,38067
2018,38069,Pierce County,North Dakota,6.3,0.1914,38069
2018,38071,Ramsey County,North Dakota,9.1,0.3532,38071
2018,38073,Ransom County,North Dakota,9.3,0.0857,38073
2018,38075,Renville County,North Dakota,7.7,0.028,38075
2018,38077,Richland County,North Dakota,9.1,0.1217,38077
2018,38079,Rolette County,North Dakota,14.2,0.907,38079
2018,38081,Sargent County,North Dakota,8.8,0.0232,38081
2018,38083,Sheridan County,North Dakota,7.7,0.0742,38083
2018,38085,Sioux County,North Dakota,13.5,0.8844,38085
2018,38087,Slope County,North Dakota,6.7,0.0137,38087
2018,38089,Stark County,North Dakota,6.6,0.214,38089
2018,38091,Steele County,North Dakota,9.6,0.0019,38091
2018,38093,Stutsman County,North Dakota,7.1,0.2424,38093
2018,38095,Towner County,North Dakota,6.2,0.1946,38095
2018,38097,Traill County,North Dakota,9.6,0.0927,38097
2018,38099,Walsh County,North Dakota,8.3,0.3682,38099
2018,38101,Ward County,North Dakota,9.1,0.1678,38101
2018,38103,Wells County,North Dakota,8.5,0.0611,38103
2018,38105,Williams County,North Dakota,9.9,0.251,38105
2018,39001,Adams County,Ohio,11.7,0.7704,39001
2018,39003,Allen County,Ohio,10.5,0.5793,39003
2018,39005,Ashland County,Ohio,7.8,0.4334,39005
2018,39007,Ashtabula County,Ohio,9.3,0.7857,39007
2018,39009,Athens County,Ohio,10.5,0.7325,39009
2018,39011,Auglaize County,Ohio,8.4,0.0535,39011
2018,39013,Belmont County,Ohio,11.4,0.3596,39013
2018,39015,Brown County,Ohio,9.5,0.4048,39015
2018,39017,Butler County,Ohio,9.5,0.3618,39017
2018,39019,Carroll County,Ohio,9,0.1538,39019
2018,39021,Champaign County,Ohio,8.5,0.2978,39021
2018,39023,Clark County,Ohio,10.5,0.7271,39023
2018,39025,Clermont County,Ohio,10.7,0.1029,39025
2018,39027,Clinton County,Ohio,8,0.4424,39027
2018,39029,Columbiana County,Ohio,10.8,0.4854,39029
2018,39031,Coshocton County,Ohio,8.6,0.6207,39031
2018,39033,Crawford County,Ohio,9.2,0.3191,39033
2018,39035,Cuyahoga County,Ohio,9.9,0.6809,39035
2018,39037,Darke County,Ohio,9.1,0.1347,39037
2018,39039,Defiance County,Ohio,9,0.2166,39039
2018,39041,Delaware County,Ohio,8.7,0.0166,39041
2018,39043,Erie County,Ohio,9.7,0.2914,39043
2018,39045,Fairfield County,Ohio,8.7,0.2354,39045
2018,39047,Fayette County,Ohio,9.4,0.5016,39047
2018,39049,Franklin County,Ohio,10.5,0.5124,39049
2018,39051,Fulton County,Ohio,7.8,0.1777,39051
2018,39053,Gallia County,Ohio,12.7,0.664,39053
2018,39055,Geauga County,Ohio,8.2,0.0901,39055
2018,39057,Greene County,Ohio,10.2,0.2076,39057
2018,39059,Guernsey County,Ohio,9.6,0.6707,39059
2018,39061,Hamilton County,Ohio,11.2,0.5369,39061
2018,39063,Hancock County,Ohio,9,0.2111,39063
2018,39065,Hardin County,Ohio,10.7,0.471,39065
2018,39067,Harrison County,Ohio,9.6,0.5194,39067
2018,39069,Henry County,Ohio,8,0.1557,39069
2018,39071,Highland County,Ohio,11.7,0.6898,39071
2018,39073,Hocking County,Ohio,9.7,0.4685,39073
2018,39075,Holmes County,Ohio,7.1,0.436,39075
2018,39077,Huron County,Ohio,6.9,0.4325,39077
2018,39079,Jackson County,Ohio,14.3,0.7726,39079
2018,39081,Jefferson County,Ohio,11,0.5494,39081
2018,39083,Knox County,Ohio,9.1,0.2943,39083
2018,39085,Lake County,Ohio,8.6,0.1293,39085
2018,39087,Lawrence County,Ohio,13.9,0.5583,39087
2018,39089,Licking County,Ohio,9.4,0.229,39089
2018,39091,Logan County,Ohio,8.1,0.3169,39091
2018,39093,Lorain County,Ohio,11.9,0.5089,39093
2018,39095,Lucas County,Ohio,10.4,0.6876,39095
2018,39097,Madison County,Ohio,10,0.3382,39097
2018,39099,Mahoning County,Ohio,11.9,0.5889,39099
2018,39101,Marion County,Ohio,10.2,0.6414,39101
2018,39103,Medina County,Ohio,8.3,0.0102,39103
2018,39105,Meigs County,Ohio,12.9,0.6787,39105
2018,39107,Mercer County,Ohio,9.2,0.051,39107
2018,39109,Miami County,Ohio,7.4,0.1191,39109
2018,39111,Monroe County,Ohio,9.4,0.443,39111
2018,39113,Montgomery County,Ohio,11.1,0.6726,39113
2018,39115,Morgan County,Ohio,10.1,0.5659,39115
2018,39117,Morrow County,Ohio,11.1,0.192,39117
2018,39119,Muskingum County,Ohio,10.5,0.5981,39119
2018,39121,Noble County,Ohio,8.5,0.4293,39121
2018,39123,Ottawa County,Ohio,7.7,0.1541,39123
2018,39125,Paulding County,Ohio,8.7,0.2885,39125
2018,39127,Perry County,Ohio,7.6,0.5545,39127
2018,39129,Pickaway County,Ohio,9.5,0.2818,39129
2018,39131,Pike County,Ohio,12.1,0.7994,39131
2018,39133,Portage County,Ohio,8.4,0.2455,39133
2018,39135,Preble County,Ohio,7.3,0.1691,39135
2018,39137,Putnam County,Ohio,6.9,0.0153,39137
2018,39139,Richland County,Ohio,10.8,0.6169,39139
2018,39141,Ross County,Ohio,12.5,0.7255,39141
2018,39143,Sandusky County,Ohio,9.2,0.3987,39143
2018,39145,Scioto County,Ohio,12.4,0.8347,39145
2018,39147,Seneca County,Ohio,11.1,0.3755,39147
2018,39149,Shelby County,Ohio,7.1,0.1892,39149
2018,39151,Stark County,Ohio,10.3,0.3666,39151
2018,39153,Summit County,Ohio,10.3,0.3334,39153
2018,39155,Trumbull County,Ohio,9.2,0.464,39155
2018,39157,Tuscarawas County,Ohio,8.9,0.3443,39157
2018,39159,Union County,Ohio,7.9,0.0771,39159
2018,39161,Van Wert County,Ohio,9.1,0.1697,39161
2018,39163,Vinton County,Ohio,7.6,0.7229,39163
2018,39165,Warren County,Ohio,9,0.0478,39165
2018,39167,Washington County,Ohio,11.4,0.3497,39167
2018,39169,Wayne County,Ohio,8,0.479,39169
2018,39171,Williams County,Ohio,10.5,0.2691,39171
2018,39173,Wood County,Ohio,11,0.1662,39173
2018,39175,Wyandot County,Ohio,9.4,0.2274,39175
2018,40001,Adair County,Oklahoma,10.6,0.8965,40001
2018,40003,Alfalfa County,Oklahoma,7.5,0.2535,40003
2018,40005,Atoka County,Oklahoma,8,0.8076,40005
2018,40007,Beaver County,Oklahoma,7.4,0.4554,40007
2018,40009,Beckham County,Oklahoma,9.4,0.7118,40009
2018,40011,Blaine County,Oklahoma,9,0.6678,40011
2018,40013,Bryan County,Oklahoma,10.2,0.8127,40013
2018,40015,Caddo County,Oklahoma,11.3,0.9459,40015
2018,40017,Canadian County,Oklahoma,9.7,0.2621,40017
2018,40019,Carter County,Oklahoma,11.3,0.7914,40019
2018,40021,Cherokee County,Oklahoma,11.3,0.9271,40021
2018,40023,Choctaw County,Oklahoma,11.6,0.9602,40023
2018,40025,Cimarron County,Oklahoma,7.5,0.4475,40025
2018,40027,Cleveland County,Oklahoma,9.6,0.3436,40027
2018,40029,Coal County,Oklahoma,8,0.8255,40029
2018,40031,Comanche County,Oklahoma,12.4,0.8354,40031
2018,40033,Cotton County,Oklahoma,7.5,0.6742,40033
2018,40035,Craig County,Oklahoma,8.8,0.8538,40035
2018,40037,Creek County,Oklahoma,9.6,0.4901,40037
2018,40039,Custer County,Oklahoma,8.4,0.7503,40039
2018,40041,Delaware County,Oklahoma,10.7,0.7697,40041
2018,40043,Dewey County,Oklahoma,8.5,0.2248,40043
2018,40045,Ellis County,Oklahoma,6.9,0.3019,40045
2018,40047,Garfield County,Oklahoma,8.3,0.5908,40047
2018,40049,Garvin County,Oklahoma,9.2,0.5115,40049
2018,40051,Grady County,Oklahoma,8.7,0.308,40051
2018,40053,Grant County,Oklahoma,8.2,0.1634,40053
2018,40055,Greer County,Oklahoma,8.3,0.7742,40055
2018,40057,Harmon County,Oklahoma,7,0.8108,40057
2018,40059,Harper County,Oklahoma,6.6,0.3185,40059
2018,40061,Haskell County,Oklahoma,7.8,0.8736,40061
2018,40063,Hughes County,Oklahoma,10.4,0.8115,40063
2018,40065,Jackson County,Oklahoma,8.1,0.8226,40065
2018,40067,Jefferson County,Oklahoma,8.5,0.8745,40067
2018,40069,Johnston County,Oklahoma,8.6,0.8468,40069
2018,40071,Kay County,Oklahoma,9.4,0.842,40071
2018,40073,Kingfisher County,Oklahoma,9.1,0.3806,40073
2018,40075,Kiowa County,Oklahoma,9.4,0.6545,40075
2018,40077,Latimer County,Oklahoma,7.9,0.8936,40077
2018,40079,Le Flore County,Oklahoma,10.5,0.9032,40079
2018,40081,Lincoln County,Oklahoma,8.8,0.4787,40081
2018,40083,Logan County,Oklahoma,8.8,0.2984,40083
2018,40085,Love County,Oklahoma,8,0.6293,40085
2018,40093,Major County,Oklahoma,8.7,0.3204,40093
2018,40095,Marshall County,Oklahoma,9.6,0.8545,40095
2018,40097,Mayes County,Oklahoma,11.2,0.7519,40097
2018,40087,Mcclain County,Oklahoma,9.3,0.1624,40087
2018,40089,Mccurtain County,Oklahoma,10.4,0.9137,40089
2018,40091,Mcintosh County,Oklahoma,11.2,0.7828,40091
2018,40099,Murray County,Oklahoma,9.5,0.7092,40099
2018,40101,Muskogee County,Oklahoma,11.9,0.9338,40101
2018,40103,Noble County,Oklahoma,8.3,0.3385,40103
2018,40105,Nowata County,Oklahoma,7.5,0.5895,40105
2018,40107,Okfuskee County,Oklahoma,8.4,0.9287,40107
2018,40109,Oklahoma County,Oklahoma,11,0.6818,40109
2018,40111,Okmulgee County,Oklahoma,8.9,0.8659,40111
2018,40113,Osage County,Oklahoma,7.8,0.6239,40113
2018,40115,Ottawa County,Oklahoma,9.9,0.9576,40115
2018,40117,Pawnee County,Oklahoma,9.7,0.5424,40117
2018,40119,Payne County,Oklahoma,9.3,0.5131,40119
2018,40121,Pittsburg County,Oklahoma,10.4,0.8264,40121
2018,40123,Pontotoc County,Oklahoma,9.2,0.65,40123
2018,40125,Pottawatomie County,Oklahoma,12.1,0.7815,40125
2018,40127,Pushmataha County,Oklahoma,7.1,0.7863,40127
2018,40129,Roger Mills County,Oklahoma,7.2,0.4003,40129
2018,40131,Rogers County,Oklahoma,8.6,0.2834,40131
2018,40133,Seminole County,Oklahoma,10,0.929,40133
2018,40135,Sequoyah County,Oklahoma,8.5,0.9159,40135
2018,40137,Stephens County,Oklahoma,11.1,0.6051,40137
2018,40139,Texas County,Oklahoma,8.2,0.821,40139
2018,40141,Tillman County,Oklahoma,8.1,0.871,40141
2018,40143,Tulsa County,Oklahoma,10.3,0.6159,40143
2018,40145,Wagoner County,Oklahoma,12.3,0.4245,40145
2018,40147,Washington County,Oklahoma,10.9,0.4382,40147
2018,40149,Washita County,Oklahoma,8.5,0.4045,40149
2018,40151,Woods County,Oklahoma,8,0.314,40151
2018,40153,Woodward County,Oklahoma,10.1,0.5745,40153
2018,41001,Baker County,Oregon,9.2,0.6854,41001
2018,41003,Benton County,Oregon,5.4,0.349,41003
2018,41005,Clackamas County,Oregon,7.6,0.1895,41005
2018,41007,Clatsop County,Oregon,8.1,0.5185,41007
2018,41009,Columbia County,Oregon,9.4,0.4025,41009
2018,41011,Coos County,Oregon,11,0.743,41011
2018,41013,Crook County,Oregon,10.3,0.5729,41013
2018,41015,Curry County,Oregon,7.3,0.4879,41015
2018,41017,Deschutes County,Oregon,6.9,0.1637,41017
2018,41019,Douglas County,Oregon,8.9,0.7277,41019
2018,41021,Gilliam County,Oregon,7.2,0.5092,41021
2018,41023,Grant County,Oregon,6.6,0.5465,41023
2018,41025,Harney County,Oregon,7.5,0.7108,41025
2018,41027,Hood River County,Oregon,6.7,0.5455,41027
2018,41029,Jackson County,Oregon,8.3,0.7354,41029
2018,41031,Jefferson County,Oregon,8.7,0.9118,41031
2018,41033,Josephine County,Oregon,8.8,0.6557,41033
2018,41035,Klamath County,Oregon,7.7,0.8688,41035
2018,41037,Lake County,Oregon,7.2,0.7608,41037
2018,41039,Lane County,Oregon,8,0.649,41039
2018,41041,Lincoln County,Oregon,8.2,0.5522,41041
2018,41043,Linn County,Oregon,8.5,0.679,41043
2018,41045,Malheur County,Oregon,8.7,0.9965,41045
2018,41047,Marion County,Oregon,10.3,0.8535,41047
2018,41049,Morrow County,Oregon,7.6,0.7643,41049
2018,41051,Multnomah County,Oregon,8.1,0.4675,41051
2018,41053,Polk County,Oregon,7.8,0.5777,41053
2018,41055,Sherman County,Oregon,6.9,0.135,41055
2018,41057,Tillamook County,Oregon,6.9,0.6586,41057
2018,41059,Umatilla County,Oregon,9.5,0.9688,41059
2018,41061,Union County,Oregon,9.5,0.6729,41061
2018,41063,Wallowa County,Oregon,7.7,0.5032,41063
2018,41065,Wasco County,Oregon,7.4,0.8389,41065
2018,41067,Washington County,Oregon,8.4,0.3194,41067
2018,41069,Wheeler County,Oregon,6.9,0.3901,41069
2018,41071,Yamhill County,Oregon,10.4,0.6608,41071
2018,42001,Adams County,Pennsylvania,9.9,0.2118,42001
2018,42003,Allegheny County,Pennsylvania,8.3,0.2506,42003
2018,42005,Armstrong County,Pennsylvania,10.9,0.2475,42005
2018,42007,Beaver County,Pennsylvania,7.3,0.2481,42007
2018,42009,Bedford County,Pennsylvania,8.6,0.2729,42009
2018,42011,Berks County,Pennsylvania,7.3,0.6162,42011
2018,42013,Blair County,Pennsylvania,6.7,0.3981,42013
2018,42015,Bradford County,Pennsylvania,8.8,0.3471,42015
2018,42017,Bucks County,Pennsylvania,9.2,0.0831,42017
2018,42019,Butler County,Pennsylvania,7.3,0.079,42019
2018,42021,Cambria County,Pennsylvania,9.5,0.4892,42021
2018,42023,Cameron County,Pennsylvania,6.9,0.3006,42023
2018,42025,Carbon County,Pennsylvania,7.2,0.3048,42025
2018,42027,Centre County,Pennsylvania,8.2,0.2892,42027
2018,42029,Chester County,Pennsylvania,6.9,0.1436,42029
2018,42031,Clarion County,Pennsylvania,8,0.4771,42031
2018,42033,Clearfield County,Pennsylvania,9.8,0.6054,42033
2018,42035,Clinton County,Pennsylvania,8.6,0.486,42035
2018,42037,Columbia County,Pennsylvania,8.6,0.2768,42037
2018,42039,Crawford County,Pennsylvania,9.1,0.5064,42039
2018,42041,Cumberland County,Pennsylvania,9.5,0.1615,42041
2018,42043,Dauphin County,Pennsylvania,8,0.4975,42043
2018,42045,Delaware County,Pennsylvania,7.8,0.4131,42045
2018,42047,Elk County,Pennsylvania,9,0.1166,42047
2018,42049,Erie County,Pennsylvania,7.7,0.6194,42049
2018,42051,Fayette County,Pennsylvania,9,0.6248,42051
2018,42053,Forest County,Pennsylvania,7.3,0.7115,42053
2018,42055,Franklin County,Pennsylvania,8.9,0.3373,42055
2018,42057,Fulton County,Pennsylvania,8.5,0.2201,42057
2018,42059,Greene County,Pennsylvania,8.4,0.435,42059
2018,42061,Huntingdon County,Pennsylvania,9.1,0.4908,42061
2018,42063,Indiana County,Pennsylvania,8.4,0.5484,42063
2018,42065,Jefferson County,Pennsylvania,10.3,0.3312,42065
2018,42067,Juniata County,Pennsylvania,7,0.4484,42067
2018,42069,Lackawanna County,Pennsylvania,7.7,0.5252,42069
2018,42071,Lancaster County,Pennsylvania,8.8,0.4573,42071
2018,42073,Lawrence County,Pennsylvania,8.6,0.4694,42073
2018,42075,Lebanon County,Pennsylvania,9.3,0.5328,42075
2018,42077,Lehigh County,Pennsylvania,8.2,0.635,42077
2018,42079,Luzerne County,Pennsylvania,8.5,0.6089,42079
2018,42081,Lycoming County,Pennsylvania,8.6,0.421,42081
2018,42083,Mckean County,Pennsylvania,7.8,0.5462,42083
2018,42085,Mercer County,Pennsylvania,9.3,0.542,42085
2018,42087,Mifflin County,Pennsylvania,9.1,0.4723,42087
2018,42089,Monroe County,Pennsylvania,9.1,0.3064,42089
2018,42091,Montgomery County,Pennsylvania,6.8,0.1653,42091
2018,42093,Montour County,Pennsylvania,7,0.3111,42093
2018,42095,Northampton County,Pennsylvania,8.2,0.2876,42095
2018,42097,Northumberland County,Pennsylvania,9.1,0.5006,42097
2018,42099,Perry County,Pennsylvania,7.5,0.1089,42099
2018,42101,Philadelphia County,Pennsylvania,11.6,0.9204,42101
2018,42103,Pike County,Pennsylvania,6.9,0.1287,42103
2018,42105,Potter County,Pennsylvania,7.9,0.4417,42105
2018,42107,Schuylkill County,Pennsylvania,9.5,0.4506,42107
2018,42109,Snyder County,Pennsylvania,8,0.2299,42109
2018,42111,Somerset County,Pennsylvania,7.6,0.4226,42111
2018,42113,Sullivan County,Pennsylvania,7,0.3576,42113
2018,42115,Susquehanna County,Pennsylvania,8,0.2064,42115
2018,42117,Tioga County,Pennsylvania,8,0.3153,42117
2018,42119,Union County,Pennsylvania,7,0.3605,42119
2018,42121,Venango County,Pennsylvania,9.2,0.4229,42121
2018,42123,Warren County,Pennsylvania,6.7,0.2134,42123
2018,42125,Washington County,Pennsylvania,9.4,0.1694,42125
2018,42127,Wayne County,Pennsylvania,7.2,0.2631,42127
2018,42129,Westmoreland County,Pennsylvania,8.3,0.1379,42129
2018,42131,Wyoming County,Pennsylvania,8.4,0.1121,42131
2018,42133,York County,Pennsylvania,9.3,0.329,42133
2018,44001,Bristol County,Rhode Island,6,0.1236,44001
2018,44003,Kent County,Rhode Island,8.8,0.1519,44003
2018,44005,Newport County,Rhode Island,6.8,0.179,44005
2018,44007,Providence County,Rhode Island,9.8,0.7592,44007
2018,44009,Washington County,Rhode Island,6.8,0.0889,44009
2018,45001,Abbeville County,South Carolina,12.1,0.8564,45001
2018,45003,Aiken County,South Carolina,10.7,0.6666,45003
2018,45005,Allendale County,South Carolina,13.6,0.993,45005
2018,45007,Anderson County,South Carolina,12.4,0.701,45007
2018,45009,Bamberg County,South Carolina,12.5,0.9516,45009
2018,45011,Barnwell County,South Carolina,13.5,0.9904,45011
2018,45013,Beaufort County,South Carolina,6.3,0.4006,45013
2018,45015,Berkeley County,South Carolina,12.8,0.5146,45015
2018,45017,Calhoun County,South Carolina,9,0.5627,45017
2018,45019,Charleston County,South Carolina,10.2,0.3156,45019
2018,45021,Cherokee County,South Carolina,10.6,0.6978,45021
2018,45023,Chester County,South Carolina,13.2,0.7363,45023
2018,45025,Chesterfield County,South Carolina,14.3,0.9487,45025
2018,45027,Clarendon County,South Carolina,10.9,0.9793,45027
2018,45029,Colleton County,South Carolina,12.6,0.8,45029
2018,45031,Darlington County,South Carolina,13,0.9268,45031
2018,45033,Dillon County,South Carolina,13.2,0.9682,45033
2018,45035,Dorchester County,South Carolina,11,0.4188,45035
2018,45037,Edgefield County,South Carolina,10.7,0.8484,45037
2018,45039,Fairfield County,South Carolina,12.3,0.7484,45039
2018,45041,Florence County,South Carolina,13.5,0.8987,45041
2018,45043,Georgetown County,South Carolina,12.3,0.6771,45043
2018,45045,Greenville County,South Carolina,10,0.5038,45045
2018,45047,Greenwood County,South Carolina,10.7,0.9344,45047
2018,45049,Hampton County,South Carolina,12.6,0.8032,45049
2018,45051,Horry County,South Carolina,10.8,0.6102,45051
2018,45053,Jasper County,South Carolina,12.4,0.9449,45053
2018,45055,Kershaw County,South Carolina,11.7,0.4959,45055
2018,45057,Lancaster County,South Carolina,11.7,0.5121,45057
2018,45059,Laurens County,South Carolina,13.8,0.9172,45059
2018,45061,Lee County,South Carolina,12.4,0.921,45061
2018,45063,Lexington County,South Carolina,9.8,0.442,45063
2018,45067,Marion County,South Carolina,13.1,0.9293,45067
2018,45069,Marlboro County,South Carolina,14.2,0.9869,45069
2018,45065,Mccormick County,South Carolina,10.2,0.7373,45065
2018,45071,Newberry County,South Carolina,12.2,0.9232,45071
2018,45073,Oconee County,South Carolina,10.2,0.7293,45073
2018,45075,Orangeburg County,South Carolina,14,0.9229,45075
2018,45077,Pickens County,South Carolina,9.9,0.599,45077
2018,45079,Richland County,South Carolina,10.7,0.6309,45079
2018,45081,Saluda County,South Carolina,11.4,0.7949,45081
2018,45083,Spartanburg County,South Carolina,11.2,0.7618,45083
2018,45085,Sumter County,South Carolina,11.5,0.9732,45085
2018,45087,Union County,South Carolina,10.4,0.8678,45087
2018,45089,Williamsburg County,South Carolina,17.2,0.9704,45089
2018,45091,York County,South Carolina,9.8,0.3662,45091
2018,46003,Aurora County,South Dakota,7.8,0.2726,46003
2018,46005,Beadle County,South Dakota,6.9,0.6506,46005
